,YEAR,COUNTY,ZIP,POP,POP_INC,POP_WORK_AGE,POP_MALE,POP_BLACK,POP_HISP
1549,2001.0,20015.0,67042.0,17101.331197999596,-0.15364834992642348,60.490024642839195,52.052804526239576,3.43924027836385,2.801929901184799
1550,2001.0,20073.0,67045.0,4111.677420777007,0.18745442369182416,55.76022680564275,47.333145285854954,0.028129655455587353,2.605568180919518
1551,2001.0,20073.0,67047.0,767.3515285321101,1.143554195691504,60.86765707789857,52.96226368661588,0.014022498560897441,0.357387573941457
1552,2001.0,20173.0,67055.0,70.5450157533527,-0.1851964843622857,62.36470396064961,49.93948581018741,7.4329101068754415,7.275019401929538
1553,2001.0,20173.0,67067.0,1292.4719251868826,1.9821585285835506,63.607907558099086,50.70197666354806,7.971331572135098,1.7016055918679749
1554,2001.0,20015.0,67072.0,382.1343687364893,-4.616988438905802,57.48751854376989,50.991170654263925,0.0,11.743119849896896
1555,2001.0,20015.0,67074.0,1562.139434664566,0.5742974972750451,63.13999618816761,51.227216920194515,0.4121157232825463,3.4163502155282304
1556,2001.0,20173.0,67101.0,2744.405773837271,3.443757478837869,59.15266697388782,51.08175632149499,0.9119558736633938,3.1559535917475965
1557,2001.0,20173.0,67108.0,1927.8296041065544,-1.6108201851516482,57.9473599746639,49.54109377439615,0.5881981138091861,0.6380077514312139
1558,2001.0,20073.0,67122.0,241.88016143739787,0.580240183041167,73.06099640121788,55.911662626104565,0.2319105531225346,7.470783946626201
1559,2001.0,20015.0,67132.0,342.00614751989986,1.5533334795682159,57.749843589244776,49.93931678614704,0.04251678721190803,0.7255303218639659
1560,2001.0,20079.0,67135.0,3271.347794725344,0.4389199526719698,57.92718036649728,50.31666403506198,0.11285618084778115,4.106056798997971
1561,2001.0,20073.0,67137.0,757.989756054308,-0.5186174607355524,60.56555130378078,52.27728044952337,0.04850368981711055,2.6544820779764446
1562,2001.0,20015.0,67144.0,2885.6731860928853,-1.3799062334469967,61.5248609311472,48.822796005868284,1.0284899099618476,0.8590766128450239
1563,2001.0,20173.0,67147.0,8254.026636310758,2.0787062368811617,59.352109612389626,49.239233495471545,0.9942494793813889,1.517326325317855
1564,2001.0,20173.0,67202.0,1015.9814309488764,4.158143370932156,82.9984465009238,77.10810393642804,18.129294195069733,7.042044569625445
1565,2001.0,20173.0,67203.0,30729.739743233007,-0.0516414293753715,63.96826451850813,50.20132503802969,5.391456599465794,19.027749380121023
1566,2001.0,20173.0,67204.0,20330.899110875576,0.2274658334655839,59.303780201890284,49.72459580032608,3.0344481296228447,24.70685384186522
1567,2001.0,20173.0,67205.0,9876.98663810757,8.44087439885089,61.18934704437121,50.30622136391618,0.5936663201721833,3.538595080105737
1568,2001.0,20173.0,67206.0,13634.114862276501,1.0556796247577434,60.94360605760401,47.98101256896916,4.48736222841546,1.6767246222939307
1569,2001.0,20173.0,67207.0,23371.75165916627,1.5314853394937482,65.97732811405402,48.82031666330958,11.686440997796778,6.166983723973552
1570,2001.0,20173.0,67208.0,19108.446215147545,-0.8207122380756091,61.52499274775769,49.10569376418229,28.3897162994805,4.38866711881589
1571,2001.0,20173.0,67209.0,12835.981183421149,0.4729350868914893,61.57741798892464,49.26436772765552,1.9135771613284747,5.315690325220212
1572,2001.0,20173.0,67210.0,11005.693161958152,-0.9444634568289213,58.4630748311288,51.79804965982583,10.634434473837471,20.557343970483952
1573,2002.0,29097.0,64804.0,34900.18572849183,0.7830428443177783,62.945518543140416,47.7804848816363,1.1885924284061984,2.8084808409205264
1574,2002.0,20155.0,67501.0,27477.586094127768,-0.7960590972253114,64.5948199246087,52.9566484085776,5.017811177252122,10.662849085634564
1575,2002.0,20155.0,67502.0,23022.694736560883,-0.21590807350542812,58.465417549942885,47.89777464641817,1.1985560724805842,3.407664938507006
1576,2002.0,20155.0,67505.0,2497.4479031344317,-0.8883364525019154,55.353751595123484,45.22948248124228,0.7745722321675637,4.431403457942716
1577,2002.0,20155.0,67510.0,334.7018934972214,-2.883850157968297,63.43559793766787,53.76244214834305,0.0,0.25287252065554805
1578,2002.0,20047.0,67519.0,202.08913275291047,-1.27106833253027,53.44044186863319,49.63275137582204,0.0,6.735240234450486
1579,2002.0,20155.0,67522.0,2054.7899926899013,-0.6991088348644837,54.36643387112296,47.86928568067251,0.105561884152824,2.1545865436778366
1580,2002.0,20145.0,67529.0,429.343394640473,-2.978461269103918,58.77919761276394,51.455936967999214,0.46487564874745024,3.0374481242309574
1581,2002.0,20155.0,67543.0,1998.708780651422,0.24518512315567076,59.55985397287701,49.70101629889039,0.13301892921451616,1.0428805530089493
